"has_media","hashtags","img_urls","is_replied","is_reply_to","likes","links","parent_tweet_id","replies","reply_to_users","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
true,"[\"BrequeDosAPPs\",\"apoiobrequedosappspic\"]","[\"https://pbs.twimg.com/media/Ecgmn3RX0AICIlh.jpg\"]",false,false,7,"[]","",0,"[]",4,"antviniciuspl","decidi fazer essa img pra fortalecer o #BrequeDosAPPs que vai rolar no dia 25 de julho, o texto faz parte da música front, do vietnã part. nocivo shomon. também tive ajuda do @frnnd_ds pra chegar nesse resultado

por melhores condições de vida e de trabalho! #apoiobrequedosappspic.twitter.com/Lg5Twltk31","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">decidi fazer essa img pra fortalecer o <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> que vai rolar no dia 25 de julho, o texto faz parte da música front, do vietnã part. nocivo shomon. também tive ajuda do <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3400850613"" dir=""ltr"" href=""/frnnd_ds""><s>@</s><b>frnnd_ds</b></a> pra chegar nesse resultado

por melhores condições de vida e de trabalho! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/apoiobrequedosapps?src=hash""><s>#</s><b>apoiobrequedosapps</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Lg5Twltk31"">pic.twitter.com/Lg5Twltk31</a></p>","2020-07-09T19:57:56",1594324676,"1281316678920556546","/antviniciuspl/status/1281316678920556546","963115295299784705","tonião",""
false,"[\"brequedosapps\"]","[]",true,false,26,"[\"https://www.internetlab.org.br/pt/antivirus/antivirus-10-um-papo-sobre-a-tretadosapps/\"]","",1,"[]",8,"internetlabbr","Como o trabalho intermediado por plataformas digitais atravessa a pandemia? 

Neste ANTIVÍRUS, conversamos com Renan Kalil, doutor em direito pela USP e Procurador do Trabalho, sobre a greve #brequedosapps que aconteceu na última semana.

https://www.internetlab.org.br/pt/antivirus/antivirus-10-um-papo-sobre-a-tretadosapps/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Como o trabalho intermediado por plataformas digitais atravessa a pandemia? 

Neste ANTIVÍRUS, conversamos com Renan Kalil, doutor em direito pela USP e Procurador do Trabalho, sobre a greve <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brequedosapps?src=hash""><s>#</s><b><strong>brequedosapps</strong></b></a> que aconteceu na última semana.

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.internetlab.org.br/pt/antivirus/antivirus-10-um-papo-sobre-a-tretadosapps/"" dir=""ltr"" href=""https://t.co/goBK95zORZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.internetlab.org.br/pt/antivirus/antivirus-10-um-papo-sobre-a-tretadosapps/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">internetlab.org.br/pt/antivirus/a</span><span class=""invisible"">ntivirus-10-um-papo-sobre-a-tretadosapps/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-07-09T19:38:24",1594323504,"1281311763703758848","/internetlabbr/status/1281311763703758848","2441912605","InternetLab",""
true,"[\"BrequeDosAPPs\"]","[\"https://pbs.twimg.com/media/EcgfzyHWAAY9o6S.jpg\"]",false,false,25,"[\"https://www.youtube.com/watch?v=2Em-bCG6RgM\"]","",0,"[]",6,"_danielsantini","Participo de debate hoje às 21h sobre alternativas para mobilidade e entregas de alimentos e mercadorias. Com @tirzadrumond, entregadora antifascista, e moderação do sociólogo  André Takahashi.  

 Assista no link: https://www.youtube.com/watch?v=2Em-bCG6RgM …
#BrequeDosAPPs pic.twitter.com/A1IWhEjCnp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Participo de debate hoje às 21h sobre alternativas para mobilidade e entregas de alimentos e mercadorias. Com <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1220723562102841347"" dir=""ltr"" href=""/tirzadrumond""><s>@</s><b>tirzadrumond</b></a>, entregadora antifascista, e moderação do sociólogo  André Takahashi.  

<img alt=""🎥"" aria-label=""Emoji: Câmera de vídeo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3a5.png"" title=""Câmera de vídeo""/> Assista no link: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=2Em-bCG6RgM"" dir=""ltr"" href=""https://t.co/5qy9hruAJ1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=2Em-bCG6RgM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=2Em-bC</span><span class=""invisible"">G6RgM</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/A1IWhEjCnp"">pic.twitter.com/A1IWhEjCnp</a></p>","2020-07-09T19:27:42",1594322862,"1281309071010861057","/_danielsantini/status/1281309071010861057","821152375205400576","Daniel Santini",""
true,"[\"epa\",\"ForaBolsonaro\",\"mulheresderrubambolsonaro\",\"vidaspretasimportam\",\"BrequeDosAPPs\"]","[\"https://pbs.twimg.com/media/EcgYgyHWsAIyNEi.jpg\"]",false,false,0,"[]","",0,"[]",0,"BettyBo49483395","#epa quer dizer que estão usando o nosso dinheiro para pagar assessor de Bolsonaro e nos enganar, quero o meu de volta. CADEIA NELE ! #ForaBolsonaro #mulheresderrubambolsonaro #vidaspretasimportam #BrequeDosAPPs pic.twitter.com/LcuXX83VGA","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/epa?src=hash""><s>#</s><b>epa</b></a> quer dizer que estão usando o nosso dinheiro para pagar assessor de Bolsonaro e nos enganar, quero o meu de volta. CADEIA NELE ! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForaBolsonaro?src=hash""><s>#</s><b>ForaBolsonaro</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mulheresderrubambolsonaro?src=hash""><s>#</s><b>mulheresderrubambolsonaro</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/vidaspretasimportam?src=hash""><s>#</s><b>vidaspretasimportam</b></a><a dir=""ltr"" href=""/hashtag/vidaspretasimportam?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/BlackLivesMatter_VidasNegrasImportam_add/BlackLivesMatter_VidasNegrasImportam_add.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LcuXX83VGA"">pic.twitter.com/LcuXX83VGA</a></p>","2020-07-09T18:58:47",1594321127,"1281301793515999232","/BettyBo49483395/status/1281301793515999232","1274475801069707264","Betty Boop",""
true,"[\"BrequeDosAPPs\",\"brequedosapp\",\"grevedosapps\",\"grevedosentregadorespic\"]","[\"https://pbs.twimg.com/media/EcgRgPuXQAEwJsl.jpg\"]",false,false,12,"[\"https://lutafob.wordpress.com/2020/07/09/depois-do-breque-acelerar-a-organizacao/\"]","",0,"[]",6,"LUTAFOB","https://lutafob.wordpress.com/2020/07/09/depois-do-breque-acelerar-a-organizacao/ … #BrequeDosAPPs #brequedosapp #grevedosapps #grevedosentregadorespic.twitter.com/9nLLX56AzT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link"" data-expanded-url=""https://lutafob.wordpress.com/2020/07/09/depois-do-breque-acelerar-a-organizacao/"" dir=""ltr"" href=""https://t.co/DvNjPKoXCm"" rel=""nofollow noopener"" target=""_blank"" title=""https://lutafob.wordpress.com/2020/07/09/depois-do-breque-acelerar-a-organizacao/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lutafob.wordpress.com/2020/07/09/dep</span><span class=""invisible"">ois-do-breque-acelerar-a-organizacao/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brequedosapp?src=hash""><s>#</s><b>brequedosapp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/grevedosapps?src=hash""><s>#</s><b>grevedosapps</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/grevedosentregadores?src=hash""><s>#</s><b>grevedosentregadores</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9nLLX56AzT"">pic.twitter.com/9nLLX56AzT</a></p>","2020-07-09T18:25:14",1594319114,"1281293349631254531","/LUTAFOB/status/1281293349631254531","1065301298692718594","FOB",""
false,"[\"BrequeDosAPPs\"]","[]",false,false,0,"[\"https://twitter.com/zumpanoandressa/status/1278432390038335494\"]","",0,"[]",0,"caduxis","#BrequeDosAPPs... Massa!!! https://twitter.com/zumpanoandressa/status/1278432390038335494 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a>... Massa!!! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/zumpanoandressa/status/1278432390038335494"" dir=""ltr"" href=""https://t.co/iKWv6lJ6uw"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/zumpanoandressa/status/1278432390038335494""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/zumpanoandress</span><span class=""invisible"">a/status/1278432390038335494</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-07-09T18:01:56",1594317716,"1281287484517814272","/caduxis/status/1281287484517814272","50650042","Cadu X",""
true,"[\"brequedosapps\"]","[\"https://pbs.twimg.com/media/Ecf6dJpWAAANWEV.jpg\"]",false,false,0,"[\"https://instagr.am/p/CCbVrliF17s/\"]","",0,"[]",0,"sbotinha","Vou discutir hoje, com o @motoboycristiano, um dos promotores do movimento #brequedosapps em BH, o que se pode fazer para aprimorar a condição de trabalho dos entregadores de aplicativo. 
.
O quê as empresas poderiam fazer mais? Elas poderiam fazer mais?… https://instagr.am/p/CCbVrliF17s/ pic.twitter.com/DaMu9KtiqG","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Vou discutir hoje, com o @motoboycristiano, um dos promotores do movimento <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brequedosapps?src=hash""><s>#</s><b><strong>brequedosapps</strong></b></a> em BH, o que se pode fazer para aprimorar a condição de trabalho dos entregadores de aplicativo. 
.
O quê as empresas poderiam fazer mais? Elas poderiam fazer mais?… <a class=""twitter-timeline-link"" data-expanded-url=""https://instagr.am/p/CCbVrliF17s/"" dir=""ltr"" href=""https://t.co/Kbwfe1kNDK"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagr.am/p/CCbVrliF17s/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagr.am/p/CCbVrliF17s/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DaMu9KtiqG"">pic.twitter.com/DaMu9KtiqG</a></p>","2020-07-09T16:44:30",1594313070,"1281267999153033217","/sbotinha/status/1281267999153033217","36495253","Sergio Botinha",""
true,"[\"brequedosapps\"]","[\"https://pbs.twimg.com/media/Ecf4w1tXYAE12jV.jpg\"]",false,false,0,"[\"https://instagr.am/p/CCbVqJanYku/\"]","",0,"[]",0,"sbotinha","Vamos discutir hoje com promotores do movimento #brequedosapps em BH, o que se pode fazer para aprimorar a condição de trabalho dos entregadores de aplicativo. 
.
O quê as empresas poderiam fazer mais? Elas poderiam fazer mais? Como? 
Como aprimorar a at… https://instagr.am/p/CCbVqJanYku/ pic.twitter.com/nIq4DPZgKA","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Vamos discutir hoje com promotores do movimento <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brequedosapps?src=hash""><s>#</s><b><strong>brequedosapps</strong></b></a> em BH, o que se pode fazer para aprimorar a condição de trabalho dos entregadores de aplicativo. 
.
O quê as empresas poderiam fazer mais? Elas poderiam fazer mais? Como? 
Como aprimorar a at… <a class=""twitter-timeline-link"" data-expanded-url=""https://instagr.am/p/CCbVqJanYku/"" dir=""ltr"" href=""https://t.co/O9gAOOlrB4"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagr.am/p/CCbVqJanYku/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagr.am/p/CCbVqJanYku/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nIq4DPZgKA"">pic.twitter.com/nIq4DPZgKA</a></p>","2020-07-09T16:37:06",1594312626,"1281266138433966080","/sbotinha/status/1281266138433966080","36495253","Sergio Botinha",""
false,"[\"BrequeDosAPPs\"]","[]",true,false,0,"[]","",3,"[]",0,"ElioMcCartney","Hoje seria um dia bom pro @iFood dobrar as gorjetas de novo. Acho que isso deveria rolar sempre nessa pandemia, mas pelo visto a grana é só pra propaganda no meio do JN #BrequeDosAPPs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Hoje seria um dia bom pro <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""292383655"" dir=""ltr"" href=""/iFood""><s>@</s><b>iFood</b></a> dobrar as gorjetas de novo. Acho que isso deveria rolar sempre nessa pandemia, mas pelo visto a grana é só pra propaganda no meio do JN <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a></p>","2020-07-09T16:08:44",1594310924,"1281259000093384707","/ElioMcCartney/status/1281259000093384707","94420237","Elio Sant'Anna",""
false,"[\"BrequeDosAPPs\"]","[]",true,false,5,"[]","",1,"[]",0,"pamelamartinsm","lembrando da aula do espada em que ele disse que não acreditava que os trabalhadores de app conseguissem se organizar enquanto leio os textos sobre a #BrequeDosAPPs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">lembrando da aula do espada em que ele disse que não acreditava que os trabalhadores de app conseguissem se organizar enquanto leio os textos sobre a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a></p>","2020-07-09T15:58:21",1594310301,"1281256387058819073","/pamelamartinsm/status/1281256387058819073","1213317656855449600","Pâmela",""
true,"[\"BrequeDosAPPs\"]","[\"https://pbs.twimg.com/media/EcfrGyYXkAAX7Xy.jpg\"]",true,false,8,"[]","",1,"[]",7,"EmpregoeVidaBR","Trabalhadorxs organizados pela base social, sem sindicatos e sem partidos.
Não há como não apoiar o #BrequeDosAPPs 
Os companheiros estão tentando levar além o Breque, para isso é  necessário unir forças, principalmente com os motoristas de aplicativo.  pic.twitter.com/GrGaTJkI1L","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><img alt=""💥"" aria-label=""Emoji: Símbolo de colisão"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4a5.png"" title=""Símbolo de colisão""/>Trabalhadorxs organizados pela base social, sem sindicatos e sem partidos.<img alt=""💥"" aria-label=""Emoji: Símbolo de colisão"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4a5.png"" title=""Símbolo de colisão""/>
<img alt=""🚨"" aria-label=""Emoji: Luz giratória de carros de polícia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Luz giratória de carros de polícia""/>Não há como não apoiar o <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> <img alt=""✊"" aria-label=""Emoji: Punho levantado"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/270a.png"" title=""Punho levantado""/>
<img alt=""🗣"" aria-label=""Emoji: Silhueta de cabeça falando"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Silhueta de cabeça falando""/>Os companheiros estão tentando levar além o Breque, para isso é  necessário unir forças, principalmente com os motoristas de aplicativo. <img alt=""⚠️"" aria-label=""Emoji: Sinal de aviso"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/26a0.png"" title=""Sinal de aviso""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GrGaTJkI1L"">pic.twitter.com/GrGaTJkI1L</a></p>","2020-07-09T15:37:30",1594309050,"1281251138759733248","/EmpregoeVidaBR/status/1281251138759733248","1267937023475814403","Emprego e Vida Dignos",""
true,"[\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/EcfNSjVXQAAxJ2U.jpg\"]",true,false,3,"[\"https://youtu.be/Sx84RKuHAHw\"]","",1,"[]",3,"arvore_ser","Você ouviu falar no #BrequeDosApps? Foi uma greve promovida por entregadores de aplicativos no início do mês em busca de melhorias das condições de trabalho. Aproveitamos para falar sobre o tema e refletir este sintoma da crise do neoliberalismo.

https://youtu.be/Sx84RKuHAHw pic.twitter.com/38lJlwUcX0","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Você ouviu falar no <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a>? Foi uma greve promovida por entregadores de aplicativos no início do mês em busca de melhorias das condições de trabalho. Aproveitamos para falar sobre o tema e refletir este sintoma da crise do neoliberalismo.

<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/Sx84RKuHAHw"" dir=""ltr"" href=""https://t.co/FjWxvkXzGA"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/Sx84RKuHAHw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/Sx84RKuHAHw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/38lJlwUcX0"">pic.twitter.com/38lJlwUcX0</a></p>","2020-07-09T13:27:16",1594301236,"1281218363767828484","/arvore_ser/status/1281218363767828484","1274836133252300805","Árvore-ser (Em 🏡)",""
true,"[\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/EcfGeuxWsAA3XEY.jpg\"]",false,false,32,"[]","",0,"[]",1,"lucianagenro","Os entregadores deram aula de mobilização no #BrequeDosApps. Neste domingo eu e @RobertoPSOL vamos conversar com o @galodeluta, dos Entregadores Antifascistas. Ouvir os entregadores, entender sua realidade e apoiar sua luta é tarefa de todas e todos que defendem os trabalhadores!pic.twitter.com/YCVbn9qPUz","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Os entregadores deram aula de mobilização no <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a>. Neste domingo eu e <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""85293890"" dir=""ltr"" href=""/RobertoPSOL""><s>@</s><b>RobertoPSOL</b></a> vamos conversar com o <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3335748125"" dir=""ltr"" href=""/galodeluta""><s>@</s><b>galodeluta</b></a>, dos Entregadores Antifascistas. Ouvir os entregadores, entender sua realidade e apoiar sua luta é tarefa de todas e todos que defendem os trabalhadores!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YCVbn9qPUz"">pic.twitter.com/YCVbn9qPUz</a></p>","2020-07-09T12:58:06",1594299486,"1281211025975586817","/lucianagenro/status/1281211025975586817","44449830","Luciana Genro",""
false,"[\"Brasil\",\"BrequeDosAPPs\"]","[]",false,false,1,"[\"http://correspondenciadeprensa.com/2020/07/08/brasil-la-huelga-de-los-repartidores-una-nueva-forma-de-organizacion-en-la-lucha-de-los-trabajadores/\"]","",0,"[]",2,"Cor_de_Prensa","#Brasil
La huelga de los repartidores: una nueva forma de organización en la lucha de los trabajadores. #BrequeDosAPPs
[Sidnei Machado – Entrevista]
http://correspondenciadeprensa.com/2020/07/08/brasil-la-huelga-de-los-repartidores-una-nueva-forma-de-organizacion-en-la-lucha-de-los-trabajadores/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brasil?src=hash""><s>#</s><b>Brasil</b></a>
La huelga de los repartidores: una nueva forma de organización en la lucha de los trabajadores. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a>
[Sidnei Machado – Entrevista]
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://correspondenciadeprensa.com/2020/07/08/brasil-la-huelga-de-los-repartidores-una-nueva-forma-de-organizacion-en-la-lucha-de-los-trabajadores/"" dir=""ltr"" href=""https://t.co/TUEW1VWNqi"" rel=""nofollow noopener"" target=""_blank"" title=""http://correspondenciadeprensa.com/2020/07/08/brasil-la-huelga-de-los-repartidores-una-nueva-forma-de-organizacion-en-la-lucha-de-los-trabajadores/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">correspondenciadeprensa.com/2020/07/08/bra</span><span class=""invisible"">sil-la-huelga-de-los-repartidores-una-nueva-forma-de-organizacion-en-la-lucha-de-los-trabajadores/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-07-09T09:21:32",1594286492,"1281156521880150016","/Cor_de_Prensa/status/1281156521880150016","794143268468563968","Correspondencia de Prensa",""
false,"[\"BrequeDosAPPs\"]","[]",false,false,0,"[\"https://outraspalavras.net/outrasmidias/a-essencia-rebelde-do-breque-dos-apps/\"]","",0,"[]",0,"jailsoncp","A essência rebelde do #BrequeDosAPPs https://outraspalavras.net/outrasmidias/a-essencia-rebelde-do-breque-dos-apps/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">A essência rebelde do <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosAPPs?src=hash""><s>#</s><b><strong>BrequeDosAPPs</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://outraspalavras.net/outrasmidias/a-essencia-rebelde-do-breque-dos-apps/"" dir=""ltr"" href=""https://t.co/IaDDl6xtsV"" rel=""nofollow noopener"" target=""_blank"" title=""https://outraspalavras.net/outrasmidias/a-essencia-rebelde-do-breque-dos-apps/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">outraspalavras.net/outrasmidias/a</span><span class=""invisible"">-essencia-rebelde-do-breque-dos-apps/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-07-09T08:34:05",1594283645,"1281144581078298624","/jailsoncp/status/1281144581078298624","2267904153","Jailson Pereira",""
true,"[\"BrequeDosApps\"]","[\"https://pbs.twimg.com/media/EcceqtTXkAIW8Tp.jpg\"]",false,false,0,"[\"https://instagr.am/p/CCZo9WTFgNm/\"]","",0,"[]",0,"sbotinha","- No dia 1° de julho, entregadores de aplicativos paralisaram as atividades da categoria por 24h e protestaram por remuneração justa, melhores condições de trabalho e de saúde, além de mais transparência na política dos aplicativos.
 
O #BrequeDosApps re… https://instagr.am/p/CCZo9WTFgNm/ pic.twitter.com/3zDUq3WaUK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">- No dia 1° de julho, entregadores de aplicativos paralisaram as atividades da categoria por 24h e protestaram por remuneração justa, melhores condições de trabalho e de saúde, além de mais transparência na política dos aplicativos.
 
O <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrequeDosApps?src=hash""><s>#</s><b><strong>BrequeDosApps</strong></b></a> re… <a class=""twitter-timeline-link"" data-expanded-url=""https://instagr.am/p/CCZo9WTFgNm/"" dir=""ltr"" href=""https://t.co/CJt5qv2H6d"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagr.am/p/CCZo9WTFgNm/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagr.am/p/CCZo9WTFgNm/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3zDUq3WaUK"">pic.twitter.com/3zDUq3WaUK</a></p>","2020-07-09T00:44:14",1594255454,"1281026339320061958","/sbotinha/status/1281026339320061958","36495253","Sergio Botinha",""
